current_name,recommended_name,current_params,recommended_params,confidence,notes
p,blendWithTerrain,"i: Int, i_22_: Int, var_terrainTile: TerrainTile?, var_terrainTile_23_: TerrainTile?, i_24_: Int, i_25_: Int, i_26_: Int","x: Int, z: Int, tile1: TerrainTile?, tile2: TerrainTile?, a: Int, b: Int, c: Int",low,"External override of AbstractModel.p(...), the first abstract method declared in AbstractModel.kt; takes two TerrainTile refs plus 5 ints. No real-code caller found in this batch; guessed as clipping/blending the model against adjacent terrain tiles (e.g. ground-clutter placement)."
V,getBoundsMaxY,(none),(none),low,"External override of AbstractModel.V(): Int — grouped with da/G/ma/ua/RA/WA as likely bounding-box component getters (min/max X/Y/Z), exact axis unconfirmed."
da,getBoundsMinY,(none),(none),low,"External override of AbstractModel.da(): Int. See V note."
method605,applyFaceTransform,"i: Int, `is`: IntArray, i_27_: Int, i_28_: Int, i_29_: Int, i_30_: Int, bool: Boolean","rotationMode: Int, coords: IntArray, a: Int, b: Int, c: Int, mode: Int, flag: Boolean",medium,"Overrides AbstractModel.method605; called from AbstractModel.method627 (real code) as the 'no specific material' variant (sentinel 65535), see l/nativeApplyFaceTransform note."
G,getBoundsMaxX,(none),(none),low,"External override of AbstractModel.G(): Int. See V note."
ma,getBoundsMinX,(none),(none),low,"External override of AbstractModel.ma(): Int. See V note."
R,nativeUploadModelGeometry,"var_oa: oa?, var_ya: ya?, i: Int, i_31_: Int, `is`: IntArray?, is_32_: IntArray?, is_33_: IntArray?, is_34_: IntArray?, is_35_: ShortArray?, i_36_: Int, is_37_: ShortArray?, is_38_: ShortArray?, is_39_: ShortArray?, is_40_: ByteArray?, is_41_: ByteArray?, is_42_: ByteArray?, is_43_: ByteArray?, is_44_: ShortArray?, is_45_: ShortArray?, is_46_: IntArray?, i_47_: Byte, is_48_: ShortArray?, i_49_: Int, is_50_: ByteArray?, is_51_: ShortArray?, is_52_: ShortArray?, is_53_: ShortArray?, is_54_: IntArray?, is_55_: IntArray?, is_56_: IntArray?, is_57_: ByteArray?, is_58_: ByteArray?, is_59_: IntArray?, is_60_: IntArray?, is_61_: IntArray?, is_62_: IntArray?, i_63_: Byte, is_69_: IntArray?, i_64_: Int, i_65_: Int, i_66_: Int, i_67_: Int, i_68_: Int",(unchanged — 35+ passthrough params from ModelDefinition),high,"Private external backing the primary constructor. The constructor marshals essentially every array field off a ModelDefinition (vertex/face/colour/texture/priority/bounds data) into flat arrays and passes them here — this is the native call that uploads/builds the model's native geometry buffers from a ModelDefinition."
FA,setPitch,i: Int,angle: Int,medium,"External override of AbstractModel.FA(i). Companion to VA/setRoll in AbstractModel.method626's terrain-slope orientation math — an angle from atan2 across height samples is clamped and passed to FA(angle)."
method624,noOpHook2,"i: Int, i_70_: Int, i_71_: Int, i_72_: Int","a: Int, b: Int, c: Int, d: Int",high,"Overrides AbstractModel.method624 with an explicitly empty body — genuine no-op for this implementation, params unused."
ia,setRotationShort,"i: Short, i_73_: Short","x: Short, y: Short",low,"External override of AbstractModel.ia(i,i_115_) (both Short)."
finalize,finalize,(none),(none),high,"Standard finalizer; queues native disposal via RequestGate.method1947(0, this)."
WA,getBoundsMaxZ,(none),(none),low,"External override of AbstractModel.WA(): Int. See V note."
method610,applyCameraTransform,"abstractCameraTransform: AbstractCameraTransform, i: Int, bool: Boolean","cameraTransform: AbstractCameraTransform, flag: Int, mirror: Boolean",low,"Overrides AbstractModel.method610; delegates to native A((cameraTransform as ja).nativeid, flag, mirror). No real-code wrapper in AbstractModel.kt to confirm exact purpose."
method622,beginRenderLock,(none),(none),high,"Overrides AbstractModel.method622(). Under withLock(this), spins on `while (aBoolean1124) wait()` then sets aBoolean1124=true — a mutex-acquire / 'begin rendering' guard, counterpart to method621, only active when anOa5117.anInt5141 > 1 (multithreaded)."
method615,computeModelBoundsSimple,"abstractCameraTransform: AbstractCameraTransform?, class318_sub3: SceneOcculder?, i: Int","cameraTransform: AbstractCameraTransform?, outBounds: SceneOcculder?, i: Int",high,"Overrides AbstractModel.method615; the simpler counterpart to method608, delegating to a.method145 (no extra trailing int) and filling the same SceneOcculder 6-field bounds+flag layout."
r,isValid,(none),(none),low,"External override of AbstractModel.r(): Boolean; no-arg capability/validity getter, unconfirmed."
method620,updateFacePrioritiesAndRedrawRegions,abstractCameraTransform: AbstractCameraTransform?,cameraTransform: AbstractCameraTransform?,high,"Overrides AbstractModel.method620. Calls the private computeAndStoreRenderData(oa.anIntArray5140, cameraTransform) helper (method693), then walks aModelFacePriorityNodeArray5119 reading 9 ints per node (anInt1882/1891/1889/1883/1890/1880/1876/1874/1884) and aWidgetRedrawRegionArray5118 reading 3 ints per region (anInt4238/4239/4240) plus re-linking each region's camera transform — clearly post-transform bookkeeping for face sort order and clickable widget regions."
a,setModelFlag4,i: Int,value: Int,low,"External override of AbstractModel.a(i); single-int setter, no further context."
method604,getWidgetRedrawRegions,(none),(none),high,"Trivial getter: returns aWidgetRedrawRegionArray5118. Overrides AbstractModel.method604()."
method693,computeAndStoreRenderData,"`is`: IntArray?, abstractCameraTransform: AbstractCameraTransform?","outArray: IntArray?, cameraTransform: AbstractCameraTransform?",high,"Private helper; delegates to a.method151(this, outArray, cameraTransform). Called from method620 with oa's static anIntArray5140 buffer."
ua,getBoundsMinZ,(none),(none),low,"External override of AbstractModel.ua(): Int. See V note."
H,setOffset,"i: Int, i_77_: Int, i_78_: Int","x: Int, y: Int, z: Int",medium,"External override of AbstractModel.H(i,i_90_,i_91_). Called in AbstractModel.method626's terrain-slope code as H(0, computedYOffset, 0) — a position/offset setter, here only adjusting one axis."
A,nativeApplyCameraTransform,"l: Long, i: Int, bool: Boolean","nativeId: Long, flag: Int, mirror: Boolean",low,"Private external backing method610."
ba,exchangeRenderNode,var_renderNode: RenderNode?,node: RenderNode?,low,"External override of AbstractModel.ba(var_renderNode): RenderNode?. Takes and returns a RenderNode; guessed as inserting/swapping a node in a linked structure (RenderNode extends HashLinkedListNode), unconfirmed."
oa,nativeCreateEmptyModel,var_oa: oa?,renderer: oa?,medium,"Private external backing the secondary (oa) constructor, used to build lightweight scratch model instances — matches a.kt's init block, which creates 10 such scratch 'i' instances via `i(anOa5115)` for its LOD/mirror pool."
RA,getBoundsMaxZAlt,(none),(none),low,"External override of AbstractModel.RA(): Int. See V note (possibly duplicate/alt bound accessor)."
I,applyFaceTransformWithMaterial,"i: Int, `is`: IntArray, i_92_: Int, i_93_: Int, i_94_: Int, bool: Boolean, i_95_: Int, is_96_: IntArray?","rotationMode: Int, coords: IntArray, a: Int, b: Int, c: Int, mode: Int, materialIndex: Int, materialData: IntArray?",medium,"Overrides AbstractModel.I(...); called from AbstractModel.method627 as the 'has a specific material index' variant (as opposed to method605's 65535 sentinel case)."
