current_name,recommended_name,current_params,recommended_params,confidence,notes
method980,getHeight,(none),(none),high,"Public wrapper around JA(nativeId): Int. Paired with method966 (getWidth) in the AbstractModelRenderer rotation-center math (method966()/2, method980()/2)."
EA,nativeCreateRenderTarget,"var_oa: oa?, i: Int, i_28_: Int","renderer: oa?, width: Int, height: Int",medium,"Private external backing the (oa, Int, Int) constructor, used by oa.method3629(i, i_116_, bool) -> j(this, i, i_116_) (the trailing bool param is NOT forwarded — a decoy/unused flag). Creates a blank offscreen render target of the given size."
method985,setBounds,"i: Int, i_29_: Int, i_30_: Int, i_31_: Int","xOffset: Int, yOffset: Int, width: Int, height: Int",medium,"Public wrapper around A(nativeId, ...). Called directly in oa.method3691 as var_j.method985(spriteImage.anInt2703, spriteImage.anInt2700, spriteImage.anInt2698, spriteImage.anInt2701) — these are SpriteImage's crop/offset fields, so this sets the image's crop bounds/offsets within its backing surface."
ma,nativeCreateFromPaletteImage,"var_oa: oa?, `is`: IntArray?, is_32_: ByteArray?, is_33_: ByteArray?, i: Int, i_34_: Int, i_35_: Int, i_36_: Int","renderer: oa?, palette: IntArray?, pixelIndices: ByteArray?, alphaMask: ByteArray?, xOffset: Int, stride: Int, width: Int, height: Int",medium,"Private external backing the (oa, IntArray, ByteArray, ByteArray, Int, Int, Int, Int) constructor, used by oa.method3691(spriteImage, bool): j(this, spriteImage.anIntArray2697, spriteImage.aByteArray2699, spriteImage.aByteArray2695, 0, spriteImage.anInt2702, spriteImage.anInt2702, spriteImage.anInt2696) — palette, pixel indices, alpha mask, then width passed twice (stride==width here) and height."
method968,setPixelColor,"i: Int, i_37_: Int, i_38_: Int","x: Int, y: Int, colorArgb: Int",low,"Public wrapper around N(nativeId, x, y, colorArgb). AbstractModelRenderer.method968 abstract, no real-code caller found."
method983,drawRotatedSprite,"f: Float, f_39_: Float, f_40_: Float, f_41_: Float, f_42_: Float, f_43_: Float, i: Int, var_sprite: Sprite?, i_44_: Int, i_45_: Int","x1: Float, y1: Float, x2: Float, y2: Float, x3: Float, y3: Float, angleFlag: Int, sprite: Sprite?, i: Int, j: Int",medium,"Public wrapper around UA(...). See UA note — draws a rotated, textured quad using 3 corner points."
method969,getSurfaceWidth,(none),(none),medium,"Public wrapper around I(nativeId): Int. See M/method971 note — paired width getter for the render-target surface (as opposed to method966's content width)."
CA,nativeSetPalette,"l: Long, `is`: IntArray?","nativeId: Long, colors: IntArray?",medium,"Private external backing method984 (setPalette)."
W,nativeDrawImage,"l: Long, i: Int, i_46_: Int, i_47_: Int, i_48_: Int, i_49_: Int","nativeId: Long, x: Int, y: Int, mode: Int, colorArgb: Int, flag: Int",high,"Private external backing method964 (drawImage). See method964 note."
method982,drawImageRegionScaled,"i: Int, i_50_: Int, i_51_: Int, i_52_: Int, i_53_: Int, i_54_: Int, i_55_: Int, i_56_: Int","x: Int, y: Int, w: Int, h: Int, srcX: Int, srcY: Int, srcW: Int, mode: Int",low,"Public wrapper around RA(...). Called (with constant trailing args appended) from AbstractModelRenderer.method970/973."
method971,getSurfaceHeight,(none),(none),medium,"Public wrapper around M(nativeId): Int. See M note."
constructor(var_oa: oa?; i: Int; i_57_: Int),(constructor — not renamed),"var_oa: oa?, i: Int, i_57_: Int","renderer: oa?, width: Int, height: Int",medium,"Primary blank render-target constructor; delegates to EA(...). Not a named method so left out of renaming scope but documented here for context."
b,nativeDrawRotatedRect,"l: Long, f: Float, f_58_: Float, f_59_: Float, f_60_: Float, f_61_: Float, f_62_: Float, i: Int, i_63_: Int, i_64_: Int, i_65_: Int","nativeId: Long, x1: Float, y1: Float, x2: Float, y2: Float, x3: Float, y3: Float, colorArgb: Int, a: Int, b: Int, flag: Int",medium,"Private external backing method962. AbstractModelRenderer.method961/967 compute 3 rotated corner points of a rect and call method978 -> method962(x1,y1,x2,y2,x3,y3,color,a,b,1) — draws a rotated colored quad (no sprite/texture, unlike method983/UA)."
constructor(var_oa,is,i,i_66_,i_67_,i_68_,bool),(constructor — not renamed),"var_oa: oa?, `is`: IntArray?, i: Int, i_66_: Int, i_67_: Int, i_68_: Int, bool: Boolean","renderer: oa?, pixels: IntArray?, i: Int, width: Int, height: Int, j: Int, flag: Boolean",medium,"Constructor delegating to ua(...); raw ARGB IntArray pixel source (no separate palette), distinct from the palette-based ma(...) constructor."
A,nativeSetBounds,"l: Long, i: Int, i_69_: Int, i_70_: Int, i_71_: Int","nativeId: Long, xOffset: Int, yOffset: Int, width: Int, height: Int",medium,"Private external backing method985 (setBounds)."
V,nativeDrawSpriteMasked,"l: Long, i: Int, i_72_: Int, l_73_: Long, i_74_: Int, i_75_: Int","nativeId: Long, x: Int, y: Int, spriteNativeId: Long, i: Int, j: Int",low,"Private external backing method963."
constructor(var_oa,is,is_76_,is_77_,i,i_78_,i_79_,i_80_),(constructor — not renamed),"var_oa: oa?, `is`: IntArray?, is_76_: ByteArray?, is_77_: ByteArray?, i: Int, i_78_: Int, i_79_: Int, i_80_: Int","renderer: oa?, palette: IntArray?, pixels: ByteArray?, alphaMask: ByteArray?, xOffset: Int, stride: Int, width: Int, height: Int",medium,"Constructor delegating to ma(...); this is the one used by oa.method3691 to build an inline-image AbstractModelRenderer from a SpriteImage."
N,nativeSetPixelColor,"l: Long, i: Int, i_81_: Int, i_82_: Int","nativeId: Long, x: Int, y: Int, colorArgb: Int",low,"Private external backing method968."
YA,nativeDrawShape,"l: Long, i: Int, i_83_: Int, i_84_: Int, i_85_: Int, i_86_: Int, i_87_: Int","nativeId: Long, a: Int, b: Int, c: Int, d: Int, e: Int, f: Int",low,"Private external backing method979. AbstractModelRenderer.method979 is abstract with no real-code wrapper; 6-int draw primitive, exact shape unconfirmed."
constructor(var_oa,i,i_88_,i_89_,i_90_,bool),(constructor — not renamed),"var_oa: oa?, i: Int, i_88_: Int, i_89_: Int, i_90_: Int, bool: Boolean","renderer: oa?, width: Int, height: Int, i: Int, flag: Boolean",medium,"Constructor delegating to h(...); matches oa.method3683(i, i_143_, i_144_, i_145_, bool) -> j(this, i, i_143_, i_144_, i_145_, !bool), used to create a blank offscreen surface (note the inverted bool)."
I,getSurfaceWidth,l: Long,nativeId: Long,medium,"Private external backing method969 (getSurfaceWidth)."
finalize,finalize,(none),(none),high,"Standard finalizer; queues native disposal via RequestGate.method1947(0, this)."
ua,nativeCreateFromRgbaPixels,"var_oa: oa?, `is`: IntArray?, i: Int, i_91_: Int, i_92_: Int, i_93_: Int, bool: Boolean","renderer: oa?, pixels: IntArray?, i: Int, width: Int, height: Int, j: Int, flag: Boolean",medium,"Private external backing the raw-ARGB-pixels constructor (see above)."
method979,drawShape,"i: Int, i_94_: Int, i_95_: Int, i_96_: Int, i_97_: Int, i_98_: Int","a: Int, b: Int, c: Int, d: Int, e: Int, f: Int",low,"Public wrapper around YA(...). See YA note."
h,nativeCreateBlankSurface,"var_oa: oa?, i: Int, i_99_: Int, i_100_: Int, i_101_: Int, bool: Boolean","renderer: oa?, width: Int, height: Int, i: Int, flag: Boolean",medium,"Private external backing the (oa, Int, Int, Int, Int, Boolean) constructor. Name coincidentally matches the top-level 'h' class (NativeFontRenderer) elsewhere in this package — unrelated, just an obfuscated single-letter identifier collision local to this file."
method965,drawImageRegion,"i: Int, i_102_: Int, i_103_: Int, i_104_: Int, i_105_: Int, i_106_: Int, i_107_: Int","x: Int, y: Int, srcX: Int, srcY: Int, w: Int, h: Int, mode: Int",low,"Public wrapper around P(...). See P note."
method966,getWidth,(none),(none),high,"Public wrapper around wa(nativeId): Int. See wa note."
method962,drawRotatedRect,"f: Float, f_108_: Float, f_109_: Float, f_110_: Float, f_111_: Float, f_112_: Float, i: Int, i_113_: Int, i_114_: Int, i_115_: Int","x1: Float, y1: Float, x2: Float, y2: Float, x3: Float, y3: Float, colorArgb: Int, a: Int, b: Int, flag: Int",medium,"Public wrapper around b(...). See b note."
JA,getHeight,l: Long,nativeId: Long,high,"Private external backing method980 (getHeight)."
