current_name,recommended_name,current_params,recommended_params,confidence,notes
writeLong,writeLong,"l: Long, i: Byte","value: Long, checkValue: Byte",high,"Writes a standard big-endian 8-byte long. Name already accurate. Leading dead decoy expression `-16 % ((checkValue - -5) / 52)`."
readByteAdd,readByteAdd,i: Byte,checkValue: Byte,high,"Reads a byte, computes `value - 128`, masks to unsigned Int. Name already accurate; masked/unsigned counterpart of method3341 (see note there). Dead decoy expression `18 / ((-28 - checkValue) / 40)`."
<init>(Int),ByteBuffer,i: Int,capacity: Int,high,"Secondary constructor: allocates a backing array of the given capacity from ByteArrayPool.method359/obtainByteArray and resets position to 0."
method3394,writeIntLittleConditional,"i: Int, i_93_: Int","checkValue: Int, value: Int",medium,"Writes the low 2 bytes of `value` (little-endian) unconditionally, then writes the upper 2 bytes as well only `if (checkValue == -23892)` — effectively writeShortLittle vs writeIntLittle depending on the flag. Two of three call sites in OpenGlModel.kt pass the literal -23892 (always the full 4-byte write); the third (line 1382) passes a computed value `i + -23897` that will not generally equal -23892, meaning that call site likely only writes 2 bytes — possibly intentional (compressed vertex deltas that fit in a short) or a latent inconsistency; flagged medium confidence."
writeByteAdd,writeByteAdd,"i: Byte, i_94_: Int","checkValue: Byte, value: Int",high,"Writes a byte as `value + 128` (write counterpart of readByteAdd/method3341). Name already accurate. Trailing dead decoy expression `-21 % ((-8 - checkValue) / 57)`."
method3396,writeMidiVarLength,"i: Int, i_96_: Int","checkValue: Int, value: Int",high,"Writes `value` as a MIDI-style variable-length quantity (7 bits per byte, MSB continuation flag, most-significant group first). Write counterpart of method3366/readMidiVarLength, confirmed by MidiFileBuilder.kt:214 writing a value previously read via readMidiVarLength."
<init>(ByteArray?),ByteBuffer,`is`: ByteArray?,data: ByteArray?,high,"Secondary constructor: wraps an existing byte array directly as the backing store and resets position to 0."
method3397,writeShortLittle,"i: Int, i_97_: Int","checkValue: Int, value: Int",medium,"Writes `value` as a little-endian 2-byte short (low byte then high byte) — same byte order as the existing writeShortLittle(i: Int, i_36_: Byte) overload, just with the decoy/value parameter order and types swapped (both Int here vs Int/Byte there). Named as an overload since the underlying operation is identical; used extensively for writing 16-bit vertex/texture-coordinate indices (OpenGlModel.kt, TerrainTileGeometry.kt, TextureTileRenderer.kt, SoftwareSpriteRaster.kt, OpenGlTerrainTile.kt). Decoy `checkValue` triggers an unrelated readUnsignedByte call as a side effect if < 22 (dead in practice, all call sites pass values >= 22 or expressions likely >= 22)."
method3255,encodeCp1252Chars,"i: Int, `is`: ByteArray?, i_6_: Int, bool: Boolean, string: String?, i_7_: Int","startIndex: Int, dest: ByteArray?, length: Int, checkFlag: Boolean, src: String?, destOffset: Int",high,"Encodes a Java/Kotlin String's characters into single-byte Windows-1252 (CP1252) encoding, writing directly into `dest` at `destOffset`. Handles the CP1252 upper range (0x80-0x9F) special characters (curly quotes, dashes, euro sign, etc.) via an explicit big if/else chain matching the exact character set used by method3546/decodeCp1252String's lookup table (aCharArray625) — confirming these two methods are the encode/decode pair. `startIndex` is a decoy (always 0 at both call sites). Decoy `checkFlag` (must be false, else returns -119 immediately)."
method851,clearCrcTable,i: Int,checkValue: Int,high,"Clears the static CRC32 lookup table (anIntArray1508) if `checkValue == 1`. Part of a shutdown/cleanup routine, matching a common pattern of many other classes' companion 'dispose on shutdown' methods triggered by a magic constant. Only call site: Client.kt:1185."
method1319,calculateCrc32,"i: Int, bool: Boolean, `is`: ByteArray, i_0_: Int","endIndex: Int, checkFlag: Boolean, data: ByteArray, startIndex: Int",high,"Computes a standard CRC32 checksum (IEEE 802.3 polynomial, reflected — the lookup table's generator constant 0x12477cdf.inv() = 0xEDB88320 is the well-known reflected CRC32 polynomial) over data[startIndex, endIndex), using -1 as the initial value and inverting the result at the end (final XOR 0xFFFFFFFF) — textbook CRC32. Decoy `checkFlag` (must be true, else returns 63 immediately). Used by writeCrc/verifyCrc and externally by CutsceneSequenceData.kt."
method3546,decodeCp1252String,"`is`: ByteArray, i: Int, i_0_: Int, i_1_: Int","data: ByteArray, startIndex: Int, length: Int, offset: Int",high,"Decodes `length` CP1252-encoded bytes from `data` starting at `offset` into a String, mapping the 0x80-0x9F range through the aCharArray625 lookup table (Windows-1252 special characters) and skipping NUL bytes. `startIndex` is a decoy (always 0 at every call site). Decode counterpart of method3255/encodeCp1252Chars; used directly by external callers (Client.kt, MouseInputTracker.kt, ParticleDetailOptionState.kt) as well as internally by readString/readVersionedString."
